datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable;price;priceNeighboringCountry;netExport
2022-08-09T01:30:00;1107;324;1;1842;0;27;999;3200;1875;844;38;281;11495;9652;429;7199;3339;298,92;291,14;-195
2022-08-09T01:45:00;1107;325;1;1753;0;27;999;3216;1872;847;58;281;11426;9672;548;7215;3271;298,92;291,14;-201
2022-08-09T02:00:00;1108;345;1;1702;0;27;1000;3220;1892;809;19;281;11263;9561;494;7202;3202;298,95;288,64;-290
2022-08-09T02:15:00;1108;341;1;1632;0;27;999;3209;1908;789;11;282;11239;9606;561;7187;3120;298,95;288,64;-300
2022-08-09T02:30:00;1110;348;1;1552;0;27;999;3210;1921;781;23;282;11175;9623;569;7193;3061;298,95;288,64;-300
2022-08-09T02:45:00;1109;345;0;1505;0;27;999;3215;1932;786;12;282;11141;9636;550;7214;2998;298,95;288,64;-300
2022-08-09T03:00:00;1110;326;0;1455;0;27;1000;3217;1930;802;7;281;11086;9631;690;7230;2925;289,2;279,87;-616
2022-08-09T03:15:00;1110;317;0;1394;0;27;1001;3221;1922;772;3;282;11089;9695;632;7198;2851;289,2;279,87;-614
2022-08-09T03:30:00;1110;338;0;1311;0;27;1001;3215;1918;735;7;282;11042;9731;609;7151;2793;289,2;279,87;-612
2022-08-09T03:45:00;1109;339;1;1267;0;27;1000;3199;1919;723;26;281;11059;9792;588;7122;2769;289,2;279,87;-611
2022-08-09T04:00:00;1110;311;1;1232;0;27;1001;3203;1915;733;11;281;11076;9843;626;7133;2692;295,75;278,76;-896
2022-08-09T04:15:00;1109;327;1;1219;0;27;1002;3205;1914;746;13;281;11189;9969;547;7148;2696;295,75;278,76;-896
2022-08-09T04:30:00;1109;350;2;1195;0;27;1002;3200;1923;745;80;281;11279;10081;425;7151;2763;295,75;278,76;-892
2022-08-09T04:45:00;1108;349;2;1179;0;27;1002;3190;1928;754;85;279;11338;10157;327;7153;2750;295,75;278,76;-892
2022-08-09T05:00:00;1109;321;2;1176;0;27;1002;3196;1934;803;22;278;11651;10472;401;7213;2657;320,01;303,69;-1.359
2022-08-09T05:15:00;1108;357;3;1209;0;27;1003;3192;1958;815;21;277;11769;10557;288;7245;2725;320,01;303,69;-1.359
2022-08-09T05:30:00;1108;374;4;1223;1;27;1002;3190;1979;823;24;278;11946;10718;131;7272;2761;320,01;303,69;-1.357
2022-08-09T05:45:00;1107;367;2;1234;11;27;1002;3180;1987;823;162;279;12184;10937;133;7271;2910;320,01;303,69;-1.350
2022-08-09T06:00:00;1109;362;2;1284;41;27;1002;3188;1986;847;81;279;12646;11319;227;7302;2906;382,92;373,43;-2.030
2022-08-09T06:15:00;1108;364;2;1303;112;27;1002;3198;1985;850;200;278;13087;11671;119;7313;3116;382,92;373,43;-2.030
2022-08-09T06:30:00;1109;369;1;1269;250;27;1002;3195;1989;832;371;278;13444;11924;100;7296;3396;382,92;373,43;-2.030
2022-08-09T06:45:00;1106;358;1;1250;442;27;1002;3214;1990;838;413;278;13677;11985;69;7322;3597;382,92;373,43;-2.030
2022-08-09T07:00:00;1109;371;0;1216;710;27;1004;3230;2002;861;823;278;14051;12126;19;7375;4256;414,98;403,86;-1.650
2022-08-09T07:15:00;1110;370;0;1170;1051;27;1004;3237;1993;865;808;279;14332;12110;3;7378;4536;414,98;403,86;-1.647
2022-08-09T07:30:00;1111;373;1;1091;1462;27;1003;3235;1978;863;792;276;14594;12041;3;7355;4857;414,98;403,86;-1.633
2022-08-09T07:45:00;1112;381;1;981;1909;27;1003;3234;1964;863;560;278;14805;11914;3;7342;4971;414,98;403,86;-1.628
2022-08-09T08:00:00;1113;421;1;823;2410;27;1001;3246;1957;860;1019;281;15126;11893;3;7345;5814;426,22;410,57;-810
2022-08-09T08:15:00;1114;411;0;659;2936;27;1001;3252;1935;867;873;281;15297;11702;3;7336;6020;426,22;410,57;-811
2022-08-09T08:30:00;1114;366;0;518;3495;27;1001;3241;1931;873;800;281;15504;11492;3;7327;6320;426,22;410,57;-812
2022-08-09T08:45:00;1116;350;0;443;4058;27;1001;3223;1920;877;477;279;15519;11019;3;7300;6471;426,22;410,57;-813
2022-08-09T09:00:00;1119;362;0;383;4598;27;1001;3210;1923;878;1002;278;15539;10557;3;7290;7491;383,99;373,09;370
2022-08-09T09:15:00;1119;354;0;352;5148;27;1000;3193;1922;876;745;278;15731;10231;4;7269;7745;383,99;373,09;366
2022-08-09T09:30:00;1120;329;0;342;5689;27;999;3190;1913;870;334;278;15732;9701;8;7250;7841;383,99;373,09;365
2022-08-09T09:45:00;1119;335;0;333;6192;27;998;3168;1891;850;174;277;15750;9225;120;7184;8180;383,99;373,09;358
2022-08-09T10:00:00;1120;393;0;348;6675;27;998;3196;1877;788;366;277;15815;8792;69;7136;8929;310,09;309,72;1.218
2022-08-09T10:15:00;1119;369;0;381;7130;27;997;3193;1877;791;75;278;15815;8305;130;7136;9101;310,09;309,72;1.211
2022-08-09T10:30:00;1120;340;0;425;7526;27;995;3170;1880;780;36;277;15890;7939;378;7102;9474;310,09;309,72;1.200
2022-08-09T10:45:00;1120;324;0;466;7882;27;995;3113;1866;773;14;274;16006;7659;548;7021;9833;310,09;309,72;1.203
2022-08-09T11:00:00;1123;362;0;512;8203;27;993;3037;1863;738;21;270;16115;7400;291;6901;10248;282,44;284,29;1.856
2022-08-09T11:15:00;1121;357;0;557;8487;27;994;3034;1837;741;13;277;16305;7261;455;6883;10562;282,44;284,29;1.856
2022-08-09T11:30:00;1122;336;0;592;8714;27;994;3021;1825;740;31;276;16363;7057;617;6856;10822;282,44;284,29;1.853
2022-08-09T11:45:00;1123;323;0;597;8886;27;994;3025;1817;741;23;277;16547;7065;814;6854;10979;282,44;284,29;1.856
2022-08-09T12:00:00;1124;321;0;617;9001;27;992;3015;1814;730;1;275;16577;6959;1147;6826;11091;277,57;280,79;1.747
2022-08-09T12:15:00;1125;320;0;622;9108;27;992;3030;1796;750;0;275;16633;6903;1438;6843;11202;277,57;280,79;1.747
2022-08-09T12:30:00;1125;314;0;615;9148;27;993;3030;1798;753;10;274;16682;6919;1477;6848;11239;277,57;280,79;1.747
2022-08-09T12:45:00;1125;316;0;591;9136;27;993;3042;1778;757;14;273;16811;7085;1486;6843;11209;277,57;280,79;1.736
2022-08-09T13:00:00;1127;319;0;580;9079;27;993;3031;1723;744;23;272;16782;7124;1514;6763;11155;258,94;267,18;1.520
2022-08-09T13:15:00;1126;318;0;575;9024;27;992;3034;1714;737;3;273;16675;7077;1468;6750;11073;258,94;267,18;1.517
2022-08-09T13:30:00;1127;318;0;558;8881;27;993;3020;1726;730;0;272;16564;7125;1484;6741;10911;258,94;267,18;1.517
2022-08-09T13:45:00;1127;318;0;559;8771;27;992;3025;1737;728;0;270;16532;7202;1574;6752;10802;258,94;267,18;1.522
2022-08-09T14:00:00;1127;321;0;570;8624;27;992;3035;1759;731;0;270;16400;7206;1529;6787;10669;260,64;269,49;1.614
2022-08-09T14:15:00;1126;325;0;586;8479;27;992;3036;1768;736;22;274;16366;7301;1488;6806;10565;260,64;269,49;1.607
2022-08-09T14:30:00;1128;323;0;608;8281;27;992;3036;1779;730;17;275;16156;7267;1454;6812;10384;260,64;269,49;1.607
2022-08-09T14:45:00;1127;319;0;622;8066;27;990;3015;1780;737;22;276;16018;7330;1336;6798;10183;260,64;269,49;1.607
2022-08-09T15:00:00;1126;317;0;637;7890;27;991;3009;1793;748;18;275;15922;7395;1331;6816;10015;266,89;271,87;1.322
2022-08-09T15:15:00;1126;315;0;661;7719;27;991;3017;1805;746;38;276;15751;7370;1307;6835;9886;266,89;271,87;1.322
2022-08-09T15:30:00;1126;319;0;681;7480;27;990;3017;1822;734;25;273;15538;7378;1150;6836;9658;266,89;271,87;1.322
2022-08-09T15:45:00;1125;313;1;723;7174;27;990;3025;1842;735;26;272;15325;7428;1008;6864;9389;266,89;271,87;1.322
2022-08-09T16:00:00;1125;309;1;770;6817;27;990;2991;1886;771;14;278;15254;7667;1353;6916;9063;289,37;292,29;673
2022-08-09T16:15:00;1124;306;1;836;6458;27;991;2978;1896;783;23;278;15242;7947;1217;6926;8775;289,37;292,29;673
2022-08-09T16:30:00;1124;304;2;854;6089;27;991;2977;1923;808;31;277;15122;8177;982;6976;8431;289,37;292,29;673
2022-08-09T16:45:00;1120;303;2;892;5675;27;990;2997;1942;867;118;278;14958;8390;795;7074;8137;289,37;292,29;673
2022-08-09T17:00:00;1122;305;2;939;5254;27;988;3063;1950;964;31;279;15023;8829;973;7244;7680;351,34;349,35;79
2022-08-09T17:15:00;1124;309;2;967;4856;27;989;3105;1966;1033;49;279;14988;9162;510;7372;7334;351,34;349,35;36
2022-08-09T17:30:00;1127;312;5;1023;4348;27;990;3125;1989;1056;192;279;14891;9516;307;7439;7034;351,34;349,35;50
2022-08-09T17:45:00;1123;337;8;1078;3837;27;990;3142;1999;1075;399;279;14849;9926;123;7485;6809;351,34;349,35;62
2022-08-09T18:00:00;1126;306;7;1130;3329;27;989;3179;2020;1124;111;279;14727;10261;260;7591;6036;420;411,05;-800
2022-08-09T18:15:00;1126;310;4;1179;2812;27;990;3194;2021;1109;303;278;14585;10590;107;7592;5761;420;411,05;-794
2022-08-09T18:30:00;1127;314;1;1254;2316;27;989;3183;2027;1126;578;279;14481;10911;11;7604;5617;420;411,05;-780
2022-08-09T18:45:00;1126;357;1;1293;1841;27;989;3189;2036;1132;991;279;14480;11345;2;7625;5636;420;411,05;-781
2022-08-09T19:00:00;1127;328;1;1344;1393;27;988;3178;2047;1140;764;278;14492;11755;2;7631;4984;469,8;436,78;-1.510
2022-08-09T19:15:00;1128;339;1;1392;1014;27;989;3193;2055;1142;1043;279;14462;12055;2;7658;4944;469,8;436,78;-1.491
2022-08-09T19:30:00;1129;351;5;1399;713;27;989;3200;2057;1140;1299;279;14392;12276;2;7665;4923;469,8;436,78;-1.489
2022-08-09T19:45:00;1128;359;4;1392;470;27;989;3213;2065;1140;1542;278;14375;12510;2;7685;4922;469,8;436,78;-1.485
2022-08-09T20:00:00;1129;345;2;1379;286;27;989;3199;2080;1139;1684;280;14226;12559;1;7687;4852;469,72;453,68;-1.351
2022-08-09T20:15:00;1131;336;5;1438;140;27;989;3198;2084;1138;1622;281;14026;12444;1;7690;4699;469,72;453,68;-1.346
2022-08-09T20:30:00;1132;336;16;1596;46;27;989;3202;2087;1134;1635;281;13875;12218;1;7693;4788;469,72;453,68;-1.336
2022-08-09T20:45:00;1128;312;20;1782;8;27;989;3197;2083;1126;1461;281;13761;11952;2;7676;4738;469,72;453,68;-1.326
2022-08-09T21:00:00;1128;317;20;1878;1;27;989;3208;2078;1132;1379;281;13751;11853;7;7688;4750;428,67;418,58;-887
2022-08-09T21:15:00;1130;309;26;2067;0;27;989;3194;2080;1132;1128;281;13678;11585;31;7676;4687;428,67;418,58;-876
2022-08-09T21:30:00;1130;305;25;2255;0;27;989;3189;2081;1130;868;283;13596;11316;34;7672;4610;428,67;418,58;-874
2022-08-09T21:45:00;1129;299;19;2408;0;27;989;3163;2078;1123;588;282;13391;10965;43;7635;4470;428,67;418,58;-868
2022-08-09T22:00:00;1129;332;13;2502;0;27;992;3190;2076;1121;802;283;13384;10870;8;7662;4805;406,45;399,29;-105
2022-08-09T22:15:00;1129;299;11;2634;0;27;991;3166;2079;1123;522;283;13012;10368;36;7642;4622;406,45;399,29;-105
2022-08-09T22:30:00;1131;301;13;2724;0;27;993;3168;2076;1121;361;283;12794;10056;90;7641;4557;406,45;399,29;-107
2022-08-09T22:45:00;1130;301;18;2815;0;27;992;3172;2073;1092;158;283;12552;9719;134;7612;4449;406,45;399,29;-111
2022-08-09T23:00:00;1131;333;26;2857;0;27;994;3197;2056;1048;179;284;12307;9424;123;7579;4553;343,31;309,31;241
2022-08-09T23:15:00;1132;291;33;2854;0;27;992;3183;2049;1014;71;285;12208;9321;184;7523;4408;343,31;309,31;241
2022-08-09T23:30:00;1133;293;30;2854;0;27;993;3175;2041;958;34;285;11986;9103;247;7452;4371;343,31;309,31;238
2022-08-09T23:45:00;1132;309;24;2815;0;27;993;3180;2030;924;30;283;11937;9098;342;7410;4337;343,31;309,31;233
2022-08-10T00:00:00;1131;318;18;2761;0;27;996;3189;1992;823;6;287;11768;8990;257;7287;4261;297,01;269,97;39
2022-08-10T00:15:00;1132;296;14;2684;0;27;995;3179;1986;786;3;287;11759;9062;272;7233;4156;297,01;269,97;30
2022-08-10T00:30:00;1133;288;12;2600;0;27;994;3173;1960;749;2;286;11653;9042;304;7162;4062;297,01;269,97;30
2022-08-10T00:45:00;1132;292;11;2477;0;27;994;3168;1943;740;2;288;11551;9063;381;7133;3941;297,01;269,97;28
2022-08-10T01:00:00;1133;314;13;2392;0;27;996;3164;1917;713;24;288;11428;9024;472;7078;3903;286,98;257,53;-238
2022-08-10T01:15:00;1133;315;14;2287;0;27;996;3172;1905;712;41;288;11574;9272;468;7073;3817;286,98;257,53;-238
2022-08-10T01:30:00;1134;307;11;2156;0;27;995;3174;1904;716;18;289;11477;9310;472;7078;3653;286,98;257,53;-235
2022-08-10T01:45:00;1134;299;12;2100;0;27;995;3166;1908;715;10;290;11340;9229;532;7074;3582;286,98;257,53;-236
2022-08-10T02:00:00;1134;321;11;2010;0;27;997;3188;1934;710;36;290;11349;9328;634;7119;3539;298,71;265,33;-382
2022-08-10T02:15:00;1134;310;9;1950;0;27;996;3162;1952;709;5;289;11190;9232;605;7108;3435;298,71;265,33;-382
2022-08-10T02:30:00;1133;337;9;1872;0;27;997;3176;1953;706;0;290;11251;9370;640;7122;3378;298,71;265,33;-382
2022-08-10T02:45:00;1133;346;6;1802;0;27;996;3197;1950;710;5;291;11326;9518;670;7144;3319;298,71;265,33;-382
2022-08-10T03:00:00;1134;324;4;1692;0;27;997;3201;1920;704;10;291;11309;9613;850;7113;3191;285,6;255,05;-762
2022-08-10T03:15:00;1134;309;4;1678;0;27;997;3200;1915;704;15;290;11247;9565;852;7106;3167;285,6;255,05;-762
2022-08-10T03:30:00;1136;315;4;1624;0;27;997;3202;1918;700;0;290;11250;9622;850;7107;3106;285,6;255,05;-762
2022-08-10T03:45:00;1133;312;3;1526;0;27;997;3197;1930;698;1;291;11166;9636;773;7113;3002;285,6;255,05;-760
2022-08-10T04:00:00;1132;331;3;1480;0;27;998;3199;1961;704;13;291;11097;9613;631;7153;2986;293,99;258,06;-767
2022-08-10T04:15:00;1134;292;3;1411;0;27;998;3190;1962;707;12;291;11039;9624;491;7148;2879;293,99;258,06;-763
2022-08-10T04:30:00;1133;303;3;1379;0;27;1001;3200;1976;705;18;291;11109;9727;360;7173;2863;293,99;258,06;-764
2022-08-10T04:45:00;1131;344;3;1332;0;27;1000;3203;2002;705;43;291;11339;10005;263;7201;2880;293,99;258,06;-763
2022-08-10T05:00:00;1131;302;2;1314;0;27;1000;3207;2015;725;19;287;11727;10412;316;7234;2795;297,74;265,2;-1.282
2022-08-10T05:15:00;1131;309;1;1290;0;27;1000;3205;2018;726;25;287;11719;10428;233;7236;2783;297,74;265,2;-1.278
2022-08-10T05:30:00;1130;344;1;1277;1;27;1001;3212;2018;726;79;284;11928;10648;85;7241;2859;297,74;265,2;-1.272
2022-08-10T05:45:00;1128;357;2;1256;10;27;1000;3214;2025;732;331;285;12292;11025;67;7256;3111;297,74;265,2;-1.263
2022-08-10T06:00:00;1130;352;2;1282;39;27;1000;3191;2021;770;172;285;12739;11416;77;7267;3004;343,67;332,56;-2.009
2022-08-10T06:15:00;1128;335;2;1292;108;27;1001;3199;2022;774;354;287;13165;11764;37;7283;3246;343,67;332,56;-2.010
2022-08-10T06:30:00;1129;318;2;1254;250;27;1001;3211;2025;785;542;287;13447;11941;2;7309;3522;343,67;332,56;-2.003
2022-08-10T06:45:00;1127;316;3;1197;451;27;1001;3206;2051;784;633;287;13662;12012;2;7329;3754;343,67;332,56;-2.002
2022-08-10T07:00:00;1128;317;4;1189;725;27;998;3196;2080;777;793;287;14006;12087;2;7338;4183;392,98;377,28;-1.846
2022-08-10T07:15:00;1129;314;6;1145;1073;27;999;3198;2090;783;745;287;14271;12047;2;7357;4439;392,98;377,28;-1.846
2022-08-10T07:30:00;1130;311;6;1066;1486;27;1000;3193;2092;788;634;287;14510;11953;1;7360;4660;392,98;377,28;-1.846
2022-08-10T07:45:00;1130;312;6;961;1963;27;1000;3196;2095;793;516;286;14735;11806;1;7370;4915;392,98;377,28;-1.846
2022-08-10T08:00:00;1132;316;5;787;2483;27;999;3213;2054;797;1168;286;14988;11714;1;7349;5918;395,51;379,88;-849
2022-08-10T08:15:00;1132;314;7;611;3042;27;999;3214;2048;795;975;284;15082;11423;1;7340;6108;395,51;379,88;-849
2022-08-10T08:30:00;1132;312;12;473;3625;27;998;3216;2042;799;697;286;15166;11056;1;7341;6278;395,51;379,88;-853
2022-08-10T08:45:00;1131;309;15;384;4193;27;998;3221;2028;793;448;286;15260;10669;3;7326;6507;395,51;379,88;-854
2022-08-10T09:00:00;1133;320;22;339;4761;27;998;3214;2003;776;987;284;15461;10339;1;7275;7589;356,26;345,58;344
2022-08-10T09:15:00;936;321;26;318;5323;27;996;3208;1979;780;526;284;15603;9937;1;7247;7477;356,26;345,58;335
2022-08-10T09:30:00;1128;329;22;325;5844;27;995;3206;1955;781;260;283;15695;9505;11;7220;7935;356,26;345,58;318
2022-08-10T09:45:00;1127;330;19;348;6346;27;995;3201;1937;779;82;283;15735;9023;205;7195;8279;356,26;345,58;291
2022-08-10T10:00:00;1128;353;16;410;6802;27;995;3185;1920;739;259;283;15850;8622;113;7122;8995;302,9;294,34;1.158
2022-08-10T10:15:00;1129;328;15;475;7230;27;994;3163;1902;733;184;282;16071;8351;209;7074;9388;302,9;294,34;1.154
2022-08-10T10:30:00;1131;326;12;561;7608;27;994;3175;1891;725;28;282;16281;8099;399;7067;9693;302,9;294,34;1.121
2022-08-10T10:45:00;1133;325;9;634;7911;27;991;3176;1851;726;16;282;16381;7827;705;7026;10055;302,9;294,34;1.117
2022-08-10T11:00:00;1131;341;5;720;8207;27;989;3174;1852;687;35;279;16592;7660;374;6981;10466;284,9;280,55;1.803
2022-08-10T11:15:00;1131;326;4;774;8435;27;991;3183;1850;686;28;279;16636;7423;506;6989;10725;284,9;280,55;1.803
2022-08-10T11:30:00;1130;328;3;855;8600;27;991;3175;1851;686;17;278;16684;7226;696;6981;10960;284,9;280,55;1.791
2022-08-10T11:45:00;1131;333;3;905;8713;27;991;3178;1848;686;4;279;16627;7007;945;6982;11116;284,9;280,55;1.788
2022-08-10T12:00:00;1132;337;4;934;8795;27;990;3179;1836;686;3;280;16540;6807;1104;6971;11232;274,76;273,07;1.926
2022-08-10T12:15:00;1131;334;5;942;8904;27;988;3163;1834;684;0;281;16758;6908;1360;6950;11343;274,76;273,07;1.913
2022-08-10T12:30:00;1131;330;6;936;8949;27;989;3181;1825;682;0;279;16709;6819;1434;6956;11379;274,76;273,07;1.916
2022-08-10T12:45:00;1131;332;8;910;8995;27;988;3175;1826;679;0;279;16760;6847;1489;6947;11403;274,76;273,07;1.913
2022-08-10T13:00:00;1134;334;8;868;9042;27;987;3133;1810;675;0;279;16619;6701;1482;6884;11413;253;259,29;1.705
2022-08-10T13:15:00;1132;335;9;875;8998;27;987;3141;1810;679;0;279;16597;6715;1617;6896;11376;253;259,29;1.704
2022-08-10T13:30:00;1128;335;10;866;8916;27;988;3146;1808;675;9;280;16418;6627;1617;6897;11291;253;259,29;1.704
2022-08-10T13:45:00;1125;333;11;866;8846;27;987;3126;1798;679;7;281;16296;6573;1647;6871;11215;253;259,29;1.703
2022-08-10T14:00:00;1126;343;12;866;8723;27;988;3119;1788;685;7;280;16236;6635;1595;6860;11104;253,96;259,7;1.556
2022-08-10T14:15:00;1126;335;11;874;8637;27;988;3134;1784;685;7;280;16196;6674;1551;6871;11017;253,96;259,7;1.547
2022-08-10T14:30:00;1128;333;11;891;8479;27;988;3139;1792;683;0;279;16001;6620;1524;6881;10869;253,96;259,7;1.530
2022-08-10T14:45:00;1128;329;14;881;8334;27;988;3133;1799;677;0;279;15966;6737;1504;6876;10713;253,96;259,7;1.526
2022-08-10T15:00:00;1127;321;19;893;8119;27;986;3147;1805;675;0;279;15920;6890;1517;6892;10506;272,34;272,77;1.406
2022-08-10T15:15:00;1128;321;25;911;7877;27;988;3144;1818;681;0;279;15810;6997;1379;6910;10289;272,34;272,77;1.408
2022-08-10T15:30:00;1127;331;32;894;7605;27;988;3150;1819;680;31;281;15801;7270;1320;6918;10047;272,34;272,77;1.401
2022-08-10T15:45:00;1128;331;38;891;7353;27;988;3157;1827;680;43;280;15613;7331;1176;6932;9811;272,34;272,77;1.412
2022-08-10T16:00:00;1127;320;38;895;7040;27;986;3146;1850;694;19;280;15666;7692;1323;6956;9466;303,1;294,51;1.037
2022-08-10T16:15:00;1127;327;42;918;6653;27;987;3143;1858;710;29;279;15302;7689;976;6977;9123;303,1;294,51;1.061
2022-08-10T16:30:00;1129;342;49;933;6265;27;987;3152;1882;713;19;279;15265;8019;635;7013;8764;303,1;294,51;1.059
2022-08-10T16:45:00;1127;353;52;943;5840;27;987;3154;1901;750;89;279;15303;8468;325;7071;8431;303,1;294,51;1.062
2022-08-10T17:00:00;1124;324;52;965;5385;27;983;3146;1918;887;23;280;15290;8889;345;7214;7900;353;343,56;426
2022-08-10T17:15:00;1125;340;46;971;4950;27;985;3150;1912;938;102;280;15128;9162;92;7265;7561;353;343,56;429
2022-08-10T17:30:00;1126;350;41;1014;4457;27;986;3162;1927;1022;414;280;15123;9611;19;7377;7429;353;343,56;432
2022-08-10T17:45:00;1123;368;36;1031;3918;27;986;3182;1949;1029;659;279;15087;10102;8;7425;7162;353;343,56;444
2022-08-10T18:00:00;1124;318;37;1059;3388;27;984;3181;1950;1044;513;280;14906;10422;96;7439;6466;409,93;398,63;-672
2022-08-10T18:15:00;1124;333;34;1084;2844;27;986;3197;1942;1046;761;280;14774;10812;48;7451;6207;409,93;398,63;-655
2022-08-10T18:30:00;1125;377;32;1075;2327;27;987;3212;1961;1040;1161;280;14759;11325;3;7480;6124;409,93;398,63;-650
2022-08-10T18:45:00;1123;379;35;1076;1815;27;987;3215;1966;1043;1616;280;14731;11804;1;7491;6071;409,93;398,63;-653
2022-08-10T19:00:00;1123;356;42;1097;1367;27;985;3210;1964;1059;1236;280;14593;12086;1;7498;5248;449;435,8;-1.462
2022-08-10T19:15:00;1121;354;47;1096;993;27;986;3222;1965;1061;1561;282;14468;12332;1;7516;5199;449;435,8;-1.462
2022-08-10T19:30:00;1121;371;47;1114;677;27;986;3221;1969;1063;1725;295;14311;12475;1;7534;5082;449;435,8;-1.462
2022-08-10T19:45:00;1121;384;46;1102;437;27;986;3218;1969;1064;1862;294;14256;12671;1;7531;4979;449;435,8;-1.462
2022-08-10T20:00:00;1123;363;54;1119;251;27;986;3199;1965;1068;1780;297;14146;12721;1;7515;4717;454,73;441,48;-1.635
2022-08-10T20:15:00;1123;360;61;1204;117;27;986;3204;1938;1059;1630;297;14020;12638;1;7484;4522;454,73;441,48;-1.635
2022-08-10T20:30:00;1123;344;73;1323;38;27;986;3207;1913;1061;1611;289;13911;12478;1;7456;4539;454,73;441,48;-1.635
2022-08-10T20:45:00;1119;344;79;1476;7;27;987;3213;1913;1065;1427;285;13780;12219;1;7463;4479;454,73;441,48;-1.635
2022-08-10T21:00:00;1121;372;78;1578;1;27;989;3222;1906;1067;1608;284;13774;12118;2;7468;4785;420;409,17;-1.138
2022-08-10T21:15:00;1120;372;81;1745;0;27;989;3218;1901;1070;1362;284;13648;11823;2;7462;4707;420;409,17;-1.138
2022-08-10T21:30:00;1122;333;83;1957;0;27;989;3189;1878;1073;1094;283;13470;11431;2;7412;4616;420;409,17;-1.138
2022-08-10T21:45:00;1123;310;84;2195;0;27;989;3161;1872;1070;758;284;13212;10933;8;7376;4497;420;409,17;-1.139
2022-08-10T22:00:00;1120;365;85;2324;0;27;991;3122;1869;1075;1257;281;13155;10746;52;7338;5178;406,84;393,65;-218
2022-08-10T22:15:00;1120;315;85;2447;0;27;991;3081;1870;1070;1098;281;12933;10402;55;7293;5092;406,84;393,65;-221
2022-08-10T22:30:00;1118;308;82;2550;0;27;991;3073;1870;1059;743;282;12670;10039;54;7275;4828;406,84;393,65;-218
2022-08-10T22:45:00;1118;304;84;2628;0;27;991;3068;1867;1000;525;283;12524;9813;66;7209;4686;406,84;393,65;-218
2022-08-10T23:00:00;1119;340;83;2637;0;27;993;3059;1856;963;348;284;12384;9665;16;7155;4554;355,01;343,76;196
2022-08-10T23:15:00;1114;342;82;2668;0;27;991;3052;1851;926;282;286;12203;9454;37;7106;4515;355,01;343,76;163
2022-08-10T23:30:00;1110;317;80;2684;0;27;992;3045;1827;902;196;286;12073;9309;39;7052;4414;355,01;343,76;140
2022-08-10T23:45:00;1107;296;83;2676;0;27;991;3040;1745;899;102;286;11911;9152;58;6961;4291;355,01;343,76;136
2022-08-11T00:00:00;1103;312;84;2604;0;27;994;3055;1607;790;49;285;11745;9058;149;6731;4179;309,92;274,81;-240
2022-08-11T00:15:00;1102;319;80;2543;0;27;993;3046;1597;745;68;285;11664;9041;126;6666;4139;309,92;274,81;-238
2022-08-11T00:30:00;1103;293;77;2495;0;27;992;3047;1594;711;29;286;11584;9012;186;6630;4024;309,92;274,81;-237
