Date, Biomass , Hydro , Wind Offshore , Wind Onshore , Solar , Other renewable , Nuclear , Brown coal , Hard coal , Fossil Gas , Hydro pumped storage , Other Conventional , Total grid load , Residual load , Reverse hydro pumped , Sum conventional , Sum renewable ,CW,Season
12/10/2017," 1,101.10 ", 445.16 , 757.76 ," 5,898.52 ", 817.63 , 48.19 ," 2,495.24 "," 2,907.73 "," 1,053.04 ", 531.00 , 278.44 ," 1,135.66 "," 15,513.82 "," 8,040.25 ", 349.29 ," 8,122.67 "," 9,346.79 ",41,4
13/10/2017," 1,114.79 ", 439.09 , 841.53 ," 2,374.05 ", 953.46 , 48.40 ," 2,533.79 "," 3,676.64 "," 2,299.46 ", 673.77 , 397.89 ," 1,370.48 "," 15,200.08 "," 11,031.28 ", 216.16 ," 10,554.14 "," 6,169.21 ",41,4
14/10/2017," 1,109.49 ", 429.51 , 990.96 ," 2,229.23 "," 1,152.45 ", 48.06 ," 2,509.17 "," 3,761.30 "," 1,125.31 ", 382.45 , 260.09 , 945.00 ," 12,895.03 "," 8,522.71 ", 264.69 ," 8,723.23 "," 6,219.79 ",41,4
15/10/2017," 1,105.85 ", 401.60 , 646.18 ," 1,531.00 "," 1,288.81 ", 47.18 ," 2,503.43 "," 3,751.88 ", 889.50 , 349.39 , 183.83 , 917.96 ," 11,560.40 "," 8,094.70 ", 240.96 ," 8,412.15 "," 5,204.46 ",42,4
16/10/2017," 1,095.88 ", 385.22 , 382.31 ," 2,258.83 "," 1,235.01 ", 45.52 ," 2,544.26 "," 3,855.61 "," 2,677.40 ", 786.80 , 312.45 ," 1,260.35 "," 14,841.38 "," 10,965.60 ", 229.05 ," 11,124.43 "," 5,715.22 ",42,4
17/10/2017," 1,091.85 ", 391.44 , 812.81 ," 2,083.26 "," 1,110.04 ", 44.23 ," 2,504.66 "," 3,875.95 "," 2,755.48 ", 955.24 , 297.63 ," 1,327.73 "," 15,330.25 "," 11,324.49 ", 279.09 ," 11,419.05 "," 5,831.26 ",42,4
18/10/2017," 1,099.31 ", 404.88 , 209.67 , 534.96 ," 1,026.09 ", 46.45 ," 2,544.39 "," 4,016.59 "," 3,188.55 "," 1,231.21 ", 419.68 ," 1,564.65 "," 15,273.50 "," 13,503.05 ", 210.22 ," 12,545.39 "," 3,741.03 ",42,4
19/10/2017," 1,097.89 ", 403.74 , 421.46 ," 1,069.05 ", 991.55 , 47.01 ," 2,547.00 "," 4,004.30 "," 2,943.49 "," 1,165.04 ", 264.54 ," 1,621.59 "," 15,272.15 "," 12,790.35 ", 216.91 ," 12,281.43 "," 4,295.24 ",42,4
20/10/2017," 1,105.79 ", 375.06 , 727.54 ," 3,002.92 ", 655.45 , 46.76 ," 2,513.22 "," 3,939.29 "," 1,928.26 ", 808.96 , 234.03 ," 1,419.31 "," 15,307.50 "," 10,921.96 ", 184.25 ," 10,609.04 "," 6,147.55 ",42,4
21/10/2017," 1,114.42 ", 360.69 , 673.44 ," 2,209.14 ", 464.89 , 47.35 ," 2,482.59 "," 4,105.36 "," 1,277.59 ", 397.18 , 248.81 ," 1,101.09 "," 13,010.68 "," 9,663.52 ", 170.89 ," 9,363.82 "," 5,118.73 ",42,4
22/10/2017," 1,112.79 ", 366.16 , 780.34 ," 3,804.39 ", 480.02 , 47.95 ," 2,512.99 "," 3,565.58 ", 459.09 , 363.42 , 188.65 , 982.89 ," 12,104.25 "," 7,039.88 ", 312.34 ," 7,883.97 "," 6,780.29 ",43,4
23/10/2017," 1,115.49 ", 380.97 , 366.50 ," 2,509.79 ", 316.09 , 51.44 ," 2,537.71 "," 4,181.00 "," 2,651.10 "," 1,002.92 ", 334.99 ," 1,482.42 "," 15,293.64 "," 12,101.56 ", 207.72 ," 11,855.15 "," 5,075.27 ",43,4
24/10/2017," 1,115.48 ", 406.60 , 665.54 ," 2,103.29 ", 432.15 , 51.15 ," 2,508.59 "," 4,208.79 "," 2,657.29 ", 873.11 , 215.90 ," 1,546.42 "," 15,613.44 "," 12,412.78 ", 226.57 ," 11,794.21 "," 4,990.10 ",43,4
25/10/2017," 1,102.57 ", 389.27 , 768.58 ," 4,088.91 ", 545.47 , 49.38 ," 2,529.88 "," 4,025.42 "," 1,562.95 ", 657.94 , 249.82 ," 1,183.36 "," 15,643.92 "," 10,241.33 ", 242.86 ," 9,959.54 "," 7,194.00 ",43,4
26/10/2017," 1,103.95 ", 386.03 , 941.71 ," 2,381.00 ", 571.28 , 49.39 ," 2,523.44 "," 4,060.84 "," 2,193.06 "," 1,014.15 ", 333.56 ," 1,332.92 "," 15,392.09 "," 11,498.44 ", 215.55 ," 11,124.41 "," 5,766.92 ",43,4
27/10/2017," 1,110.83 ", 405.14 , 824.61 ," 4,637.49 ", 545.56 , 50.88 ," 2,498.11 "," 3,743.27 ", 959.95 , 637.83 , 313.82 , 936.31 ," 15,346.35 "," 9,338.94 ", 247.71 ," 8,775.48 "," 7,888.33 ",43,4
28/10/2017," 1,115.65 ", 417.84 , 837.01 ," 7,335.98 ", 279.17 , 45.73 ," 2,024.14 "," 1,844.02 ", 384.79 , 444.83 , 172.61 , 895.54 ," 13,427.75 "," 4,975.82 ", 303.39 ," 5,593.32 "," 10,203.99 ",43,4
29/10/2017," 1,092.45 ", 411.87 , 710.99 ," 6,775.27 ", 522.47 , 43.93 ," 1,824.57 "," 1,665.40 ", 280.83 , 352.95 , 162.64 , 920.16 ," 12,395.89 "," 4,387.44 ", 294.39 ," 5,043.91 "," 9,719.62 ",44,4
30/10/2017," 1,109.00 ", 447.14 , 903.35 ," 3,496.31 ", 727.99 , 53.57 ," 2,509.20 "," 3,190.47 ", 696.67 , 539.47 , 293.16 ," 1,179.23 "," 14,022.92 "," 8,895.57 ", 280.15 ," 8,115.03 "," 7,030.52 ",44,4
31/10/2017," 1,133.44 ", 426.39 , 549.07 ," 2,102.83 ", 591.38 , 56.90 ," 2,549.63 "," 3,516.43 "," 1,000.14 ", 705.08 , 235.72 ," 1,411.33 "," 12,669.44 "," 9,426.42 ", 181.25 ," 9,182.60 "," 5,095.72 ",44,4
01/11/2017," 1,156.94 ", 412.96 , 915.74 ," 3,412.34 ", 385.95 , 55.46 ," 2,523.28 "," 3,160.24 ", 965.65 , 728.90 , 222.27 ," 1,823.78 "," 14,066.86 "," 9,353.17 ", 179.40 ," 9,201.84 "," 6,561.66 ",44,4
02/11/2017," 1,153.04 ", 400.81 , 532.99 ," 3,152.79 ", 536.56 , 54.24 ," 2,535.07 "," 3,633.63 "," 2,057.43 ", 759.33 , 215.34 ," 1,492.40 "," 15,249.09 "," 11,027.03 ", 206.68 ," 10,477.85 "," 6,045.78 ",44,4
03/11/2017," 1,159.33 ", 421.50 , 343.01 , 826.14 , 528.82 , 54.27 ," 2,547.86 "," 3,843.31 "," 3,327.52 "," 1,243.66 ", 349.16 ," 1,728.29 "," 15,158.78 "," 13,461.08 ", 141.09 ," 12,690.65 "," 3,682.23 ",44,4
04/11/2017," 1,162.80 ", 392.57 , 709.38 ," 2,456.51 ", 597.53 , 53.33 ," 2,528.83 "," 3,914.66 "," 1,413.98 ", 502.24 , 116.51 ," 1,333.13 "," 13,409.39 "," 9,646.32 ", 209.64 ," 9,692.83 "," 5,488.64 ",44,4
05/11/2017," 1,154.17 ", 375.29 , 460.71 ," 2,355.27 ", 263.16 , 52.78 ," 2,485.61 "," 4,184.02 "," 1,206.30 ", 497.55 , 130.33 ," 1,248.38 "," 12,295.17 "," 9,216.25 ", 343.24 ," 9,621.86 "," 4,791.71 ",45,4
06/11/2017," 1,155.91 ", 460.46 , 265.00 , 834.76 , 419.84 , 55.15 ," 2,253.11 "," 4,407.94 "," 2,891.69 "," 1,311.66 ", 387.73 ," 1,985.70 "," 15,423.95 "," 13,904.73 ", 199.32 ," 12,850.09 "," 3,578.84 ",45,4
07/11/2017," 1,158.47 ", 481.35 , 427.29 ," 1,129.70 ", 284.43 , 56.35 ," 2,255.67 "," 4,293.85 "," 3,345.38 "," 1,360.11 ", 320.30 ," 2,074.73 "," 15,916.53 "," 14,075.30 ", 243.98 ," 13,329.74 "," 3,857.90 ",45,4
08/11/2017," 1,153.25 ", 472.39 , 78.11 , 639.90 , 191.02 , 56.20 ," 2,255.64 "," 4,149.54 "," 3,314.82 "," 1,492.65 ", 390.59 ," 1,897.03 "," 15,877.66 "," 14,969.04 ", 208.26 ," 13,109.68 "," 2,981.46 ",45,4
09/11/2017," 1,160.24 ", 453.22 , 583.28 ," 1,477.38 ", 159.30 , 55.73 ," 2,204.67 "," 4,106.03 "," 3,236.33 "," 1,329.84 ", 289.20 ," 2,041.86 "," 15,925.67 "," 13,705.89 ", 216.52 ," 12,918.74 "," 4,178.34 ",45,4
10/11/2017," 1,165.23 ", 437.59 , 857.46 ," 5,597.30 ", 133.08 , 55.41 ," 2,192.29 "," 3,630.78 "," 1,094.83 ", 811.52 , 249.90 ," 1,377.58 "," 16,135.65 "," 9,547.99 ", 170.93 ," 9,107.01 "," 8,495.97 ",45,4
11/11/2017," 1,162.16 ", 442.18 ," 1,010.28 "," 4,706.59 ", 189.23 , 55.32 ," 2,072.23 "," 3,508.28 ", 736.40 , 603.41 , 199.05 ," 1,201.19 "," 14,055.11 "," 8,149.30 ", 321.35 ," 8,121.50 "," 7,764.81 ",45,4
12/11/2017," 1,171.32 ", 511.82 , 682.92 ," 1,860.99 ", 163.93 , 55.73 ," 2,186.35 "," 4,155.95 "," 1,157.89 ", 520.59 , 228.67 ," 1,303.77 "," 12,846.06 "," 10,138.44 ", 186.84 ," 9,324.55 "," 4,675.38 ",46,4
13/11/2017," 1,174.42 ", 513.35 , 643.92 ," 1,579.74 ", 385.47 , 55.92 ," 2,247.93 "," 4,267.99 "," 2,769.66 ", 966.02 , 244.51 ," 1,844.74 "," 15,792.49 "," 13,183.75 ", 198.14 ," 12,096.33 "," 4,597.32 ",46,4
14/11/2017," 1,192.77 ", 504.28 , 481.53 ," 2,558.54 ", 403.96 , 56.02 ," 2,221.11 "," 4,240.61 "," 2,796.57 ", 965.10 , 184.13 ," 1,716.20 "," 16,186.79 "," 12,743.04 ", 200.20 ," 11,939.60 "," 5,381.23 ",46,4
15/11/2017," 1,194.50 ", 525.82 , 151.81 , 916.81 , 268.85 , 55.81 ," 2,250.05 "," 3,984.10 "," 3,329.60 "," 1,352.16 ", 524.90 ," 1,829.43 "," 15,827.80 "," 14,490.55 ", 181.43 ," 12,745.34 "," 3,638.51 ",46,4
16/11/2017," 1,196.11 ", 519.44 , 631.77 ," 1,155.95 ", 189.06 , 55.97 ," 2,242.65 "," 3,927.80 "," 3,386.84 "," 1,328.09 ", 376.42 ," 2,174.41 "," 16,221.53 "," 14,245.05 ", 304.72 ," 13,059.79 "," 4,124.72 ",46,4
17/11/2017," 1,211.06 ", 489.94 , 699.53 ," 1,400.78 ", 342.96 , 56.66 ," 2,401.57 "," 4,119.98 "," 3,021.16 ", 993.45 , 281.71 ," 1,833.72 "," 16,022.67 "," 13,579.77 ", 205.41 ," 12,369.88 "," 4,482.64 ",46,4
18/11/2017," 1,212.43 ", 457.26 , 758.48 ," 5,456.56 ", 196.71 , 57.32 ," 2,521.98 "," 3,208.29 ", 702.26 , 633.05 , 219.01 ," 1,108.03 "," 14,280.07 "," 7,868.58 ", 247.04 ," 8,173.61 "," 8,357.77 ",46,4
19/11/2017," 1,208.56 ", 430.41 , 900.74 ," 6,636.49 ", 298.46 , 52.43 ," 2,270.16 "," 2,229.47 ", 611.18 , 467.79 , 94.22 , 901.28 ," 13,077.93 "," 5,242.53 ", 360.10 ," 6,479.88 "," 9,621.30 ",47,4
20/11/2017," 1,199.64 ", 436.23 , 399.38 ," 3,714.91 ", 155.41 , 57.96 ," 2,485.23 "," 3,630.18 "," 2,785.73 ", 981.68 , 332.26 ," 1,667.60 "," 16,256.93 "," 11,987.59 ", 194.92 ," 11,550.42 "," 6,295.77 ",47,4
21/11/2017," 1,202.82 ", 462.99 , 215.21 ," 2,999.24 ", 117.15 , 56.76 ," 2,545.30 "," 3,900.78 "," 3,233.11 "," 1,267.75 ", 387.85 ," 1,878.08 "," 16,364.34 "," 13,033.19 ", 215.57 ," 12,825.03 "," 5,442.02 ",47,4
22/11/2017," 1,181.97 ", 454.16 , 713.07 ," 5,345.72 ", 480.75 , 55.23 ," 2,475.04 "," 3,696.60 "," 1,368.61 ", 759.69 , 341.19 ," 1,335.30 "," 16,178.42 "," 9,639.20 ", 271.17 ," 9,635.25 "," 8,572.08 ",47,4
23/11/2017," 1,193.05 ", 439.65 , 818.04 ," 6,820.66 ", 437.99 , 52.64 ," 2,496.20 "," 3,676.11 "," 1,042.13 ", 555.92 , 212.34 ," 1,213.30 "," 16,555.33 "," 8,478.83 ", 289.02 ," 8,983.66 "," 9,974.36 ",47,4
24/11/2017," 1,206.20 ", 424.93 , 529.35 ," 2,917.89 ", 317.14 , 52.82 ," 2,535.07 "," 4,225.49 "," 2,473.43 ", 785.10 , 340.02 ," 1,543.66 "," 15,966.36 "," 12,202.34 ", 180.67 ," 11,562.75 "," 5,788.34 ",47,4
25/11/2017," 1,199.41 ", 433.26 , 480.23 ," 1,854.25 ", 141.22 , 56.99 ," 2,536.02 "," 4,343.06 "," 2,390.30 ", 572.39 , 195.78 ," 1,322.96 "," 13,932.74 "," 11,457.24 ", 200.00 ," 11,164.73 "," 4,361.14 ",47,4
26/11/2017," 1,201.91 ", 439.52 , 972.99 ," 5,243.25 ", 235.34 , 57.97 ," 2,536.66 "," 3,506.45 ", 664.82 , 468.40 , 182.39 ," 1,175.28 "," 13,375.97 "," 6,924.63 ", 256.76 ," 8,351.60 "," 8,333.36 ",48,4
27/11/2017," 1,197.32 ", 424.44 , 962.66 ," 6,709.27 ", 229.04 , 56.32 ," 2,494.99 "," 3,588.70 ", 923.75 , 683.95 , 279.03 ," 1,444.34 "," 16,862.15 "," 8,961.44 ", 295.48 ," 9,135.73 "," 9,858.08 ",48,4
28/11/2017," 1,195.76 ", 438.11 , 630.20 ," 4,950.83 ", 204.81 , 56.02 ," 2,507.24 "," 3,831.19 "," 2,350.47 ", 928.26 , 246.67 ," 1,747.44 "," 16,913.70 "," 11,128.03 ", 213.59 ," 11,364.59 "," 7,722.41 ",48,4
29/11/2017," 1,199.04 ", 447.77 , 124.75 , 991.29 , 251.65 , 57.65 ," 2,561.23 "," 4,394.36 "," 3,208.69 "," 1,595.41 ", 423.00 ," 1,976.45 "," 16,547.40 "," 15,180.01 ", 215.63 ," 13,736.14 "," 3,495.15 ",48,4
30/11/2017," 1,196.88 ", 473.24 , 137.91 , 542.57 , 149.17 , 58.91 ," 2,567.18 "," 4,503.38 "," 3,491.66 "," 1,674.03 ", 357.60 ," 2,019.78 "," 16,628.00 "," 15,798.70 ", 245.10 ," 14,256.02 "," 2,916.27 ",48,4
01/12/2017," 1,197.69 ", 473.63 , 263.72 , 302.16 , 200.75 , 59.59 ," 2,566.73 "," 4,436.92 "," 3,549.84 "," 1,508.93 ", 286.84 ," 1,937.17 "," 16,338.65 "," 15,572.36 ", 370.96 ," 13,999.58 "," 2,784.38 ",48,4
02/12/2017," 1,217.21 ", 440.73 , 517.66 , 714.40 , 171.49 , 59.75 ," 2,561.78 "," 4,251.48 "," 2,933.18 ", 717.02 , 179.17 ," 1,693.26 "," 14,441.90 "," 13,038.70 ", 273.79 ," 12,156.72 "," 3,300.40 ",48,4
03/12/2017," 1,213.76 ", 402.79 , 943.83 ," 2,979.72 ", 129.28 , 59.16 ," 2,539.47 "," 4,260.30 "," 1,279.70 ", 591.96 , 154.26 ," 1,242.34 "," 13,798.23 "," 9,745.60 ", 318.73 ," 9,913.77 "," 5,882.80 ",49,4
04/12/2017," 1,200.07 ", 387.43 , 940.47 ," 4,034.86 ", 111.99 , 59.04 ," 2,547.57 "," 4,217.84 "," 2,276.27 ", 754.68 , 152.72 ," 1,537.67 "," 17,004.95 "," 11,917.93 ", 381.40 ," 11,334.03 "," 6,886.58 ",49,4
05/12/2017," 1,199.28 ", 394.15 , 898.67 ," 5,391.18 ", 114.08 , 58.61 ," 2,459.88 "," 3,931.79 "," 1,726.99 ", 836.97 , 190.57 ," 1,471.54 "," 17,259.03 "," 10,855.42 ", 316.79 ," 10,427.17 "," 8,246.54 ",49,4
06/12/2017," 1,185.90 ", 389.26 , 774.05 ," 5,814.46 ", 83.46 , 58.36 ," 2,471.14 "," 3,412.21 "," 1,974.43 ", 886.45 , 235.29 ," 1,281.79 "," 17,033.66 "," 10,362.03 ", 392.24 ," 10,026.01 "," 8,540.78 ",49,4
07/12/2017," 1,198.32 ", 393.72 , 785.18 ," 6,803.69 ", 447.91 , 57.72 ," 2,430.72 "," 3,559.36 "," 1,429.23 ", 856.85 , 145.48 ," 1,327.75 "," 17,090.42 "," 9,053.78 ", 415.77 ," 9,603.92 "," 9,832.01 ",49,4
08/12/2017," 1,211.96 ", 408.55 , 967.61 ," 5,888.68 ", 213.60 , 57.33 ," 2,467.47 "," 3,739.56 "," 1,275.05 ", 878.91 , 188.36 ," 1,269.13 "," 16,907.51 "," 9,837.91 ", 376.25 ," 9,630.11 "," 8,936.10 ",49,4
09/12/2017," 1,216.02 ", 401.28 ," 1,040.42 "," 6,354.28 ", 128.60 , 58.98 ," 2,414.10 "," 3,210.94 ", 587.22 , 633.60 , 180.59 ," 1,095.43 "," 14,820.81 "," 7,297.84 ", 457.48 ," 7,941.29 "," 9,380.18 ",49,4
10/12/2017," 1,214.50 ", 388.54 , 723.32 ," 5,759.30 ", 103.38 , 57.59 ," 2,473.30 "," 3,459.82 ", 481.41 , 580.08 , 187.40 ," 1,243.84 "," 13,835.83 "," 7,250.03 ", 472.41 ," 8,238.46 "," 8,434.03 ",50,4
11/12/2017," 1,204.80 ", 417.89 , 589.74 ," 3,757.20 ", 59.07 , 59.00 ," 2,534.39 "," 4,190.28 "," 2,586.42 ", 957.04 , 223.52 ," 1,706.11 "," 16,878.45 "," 12,472.72 ", 403.93 ," 11,974.24 "," 6,311.22 ",50,4
12/12/2017," 1,193.73 ", 490.43 , 748.88 ," 5,423.79 ", 138.03 , 57.64 ," 2,484.18 "," 3,818.96 "," 1,811.83 ", 804.52 , 164.77 ," 1,619.57 "," 17,269.06 "," 10,958.68 ", 327.10 ," 10,539.06 "," 8,217.26 ",50,4
13/12/2017," 1,196.57 ", 480.66 , 755.47 ," 6,567.23 ", 384.20 , 57.72 ," 2,479.01 "," 3,473.44 "," 1,233.81 ", 699.72 , 152.83 ," 1,423.73 "," 17,299.34 "," 9,592.73 ", 349.07 ," 9,309.71 "," 9,594.68 ",50,4
14/12/2017," 1,201.57 ", 466.38 , 797.61 ," 6,372.75 ", 219.09 , 56.74 ," 2,491.42 "," 3,341.10 "," 1,517.55 ", 774.57 , 208.94 ," 1,492.78 "," 17,204.31 "," 9,815.15 ", 369.32 ," 9,617.43 "," 9,323.08 ",50,4
15/12/2017," 1,211.64 ", 485.00 , 275.77 ," 1,669.00 ", 225.59 , 58.00 ," 2,553.89 "," 4,068.39 "," 2,780.19 "," 1,161.64 ", 349.06 ," 1,741.70 "," 16,387.25 "," 14,217.05 ", 386.57 ," 12,305.79 "," 4,274.06 ",50,4
16/12/2017," 1,214.80 ", 458.97 , 656.47 ," 2,149.81 ", 165.69 , 58.00 ," 2,541.92 "," 4,021.46 "," 2,018.90 ", 693.39 , 152.76 ," 1,432.02 "," 14,423.88 "," 11,452.11 ", 388.22 ," 10,707.68 "," 4,856.50 ",50,4
17/12/2017," 1,214.34 ", 433.09 , 466.56 ," 2,147.41 ", 131.49 , 58.03 ," 2,536.85 "," 4,012.10 "," 1,676.58 ", 669.14 , 192.29 ," 1,392.61 "," 13,529.73 "," 10,784.56 ", 321.15 ," 10,287.29 "," 4,643.22 ",51,4
18/12/2017," 1,205.61 ", 461.25 , 349.28 ," 1,166.11 ", 165.64 , 58.16 ," 2,549.93 "," 4,045.55 "," 2,999.64 "," 1,370.51 ", 347.53 ," 1,887.28 "," 16,459.43 "," 14,778.71 ", 357.73 ," 12,852.91 "," 3,753.58 ",51,4
19/12/2017," 1,202.69 ", 482.84 , 151.71 , 894.71 , 91.69 , 58.08 ," 2,552.24 "," 4,098.44 "," 3,341.33 "," 1,524.74 ", 294.80 ," 2,056.34 "," 16,501.33 "," 15,363.52 ", 414.57 ," 13,573.09 "," 3,176.52 ",51,4
20/12/2017," 1,204.94 ", 474.59 , 216.20 , 664.52 , 91.67 , 58.30 ," 2,544.59 "," 4,175.57 "," 3,448.01 "," 1,490.75 ", 251.81 ," 1,968.22 "," 16,142.52 "," 15,170.41 ", 413.85 ," 13,627.15 "," 2,962.03 ",51,4
21/12/2017," 1,204.43 ", 451.51 , 284.47 ," 2,427.90 ", 76.19 , 57.53 ," 2,538.39 "," 4,109.26 "," 2,893.46 "," 1,086.55 ", 182.00 ," 1,750.34 "," 15,860.66 "," 13,072.45 ", 407.52 ," 12,378.00 "," 4,684.02 ",51,4
22/12/2017," 1,212.39 ", 454.31 , 379.39 ," 1,993.06 ", 104.85 , 55.57 ," 2,533.24 "," 3,997.84 "," 2,371.04 ", 759.86 , 223.42 ," 1,462.49 "," 14,865.84 "," 12,388.74 ", 371.72 ," 11,124.48 "," 4,422.99 ",51,4
23/12/2017," 1,202.36 ", 478.29 , 830.52 ," 6,701.51 ", 88.02 , 49.97 ," 2,385.16 "," 1,917.47 ", 583.00 , 369.88 , 112.06 ," 1,001.53 "," 13,238.55 "," 5,618.75 ", 392.92 ," 6,257.03 "," 9,462.74 ",51,4
24/12/2017," 1,199.92 ", 413.36 , 847.81 ," 7,529.60 ", 103.67 , 43.50 ," 1,599.25 "," 1,192.88 ", 373.18 , 241.44 , 168.72 , 857.96 ," 11,907.04 "," 3,426.26 ", 449.60 ," 4,264.70 "," 10,306.58 ",52,4
25/12/2017," 1,201.18 ", 403.36 , 959.64 ," 5,179.17 ", 164.23 , 47.51 ," 2,223.61 "," 1,872.21 ", 394.08 , 280.70 , 225.91 , 955.31 ," 11,612.96 "," 5,310.20 ", 400.74 ," 5,725.92 "," 8,180.99 ",52,4
26/12/2017," 1,193.46 ", 404.56 , 918.46 ," 6,497.70 ", 322.18 , 46.55 ," 2,264.23 "," 1,911.43 ", 425.98 , 294.97 , 117.98 ," 1,025.79 "," 11,904.50 "," 4,166.55 ", 513.57 ," 5,922.40 "," 9,500.89 ",52,4
27/12/2017," 1,196.59 ", 401.08 , 559.52 ," 3,613.94 ", 172.25 , 56.72 ," 2,491.99 "," 2,999.03 ", 827.59 , 436.96 , 199.82 ," 1,229.79 "," 13,196.88 "," 8,851.52 ", 395.26 ," 7,985.36 "," 6,199.93 ",52,4
28/12/2017," 1,201.77 ", 409.73 , 862.36 ," 4,279.21 ", 149.54 , 59.39 ," 2,446.15 "," 3,087.14 ", 620.43 , 609.97 , 170.75 ," 1,264.64 "," 13,699.29 "," 8,408.53 ", 364.41 ," 8,028.31 "," 7,132.75 ",52,4
29/12/2017," 1,207.65 ", 404.97 , 944.64 ," 5,151.30 ", 318.15 , 56.72 ," 2,352.51 "," 2,927.35 ", 521.09 , 540.41 , 240.65 ," 1,208.22 "," 13,632.51 "," 7,218.67 ", 466.14 ," 7,549.58 "," 8,324.06 ",52,4
30/12/2017," 1,206.76 ", 411.85 , 740.23 ," 6,652.46 ", 77.81 , 51.43 ," 2,375.28 "," 2,111.90 ", 455.34 , 358.23 , 164.95 ," 1,036.04 "," 12,753.02 "," 5,282.78 ", 460.52 ," 6,336.79 "," 9,305.49 ",52,4
31/12/2017," 1,191.78 ", 454.13 , 887.10 ," 6,592.58 ", 208.20 , 44.26 ," 2,012.94 "," 1,624.83 ", 358.49 , 269.27 , 198.91 , 926.81 ," 11,667.28 "," 3,979.74 ", 447.58 ," 5,192.34 "," 9,576.96 ",53,4
