"datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable"
"2022-07-03T10:45:00;1028;397;130;772;8194;28;871;2642;581;592;11;198;13044;3949;1322;4884;10560"
"2022-07-03T11:00:00;1028;400;119;780;8400;28;870;2655;581;582;0;194;13183;3884;1545;4882;10755"
"2022-07-03T11:15:00;1028;395;117;782;8589;28;871;2656;580;582;1;193;13270;3782;1621;4882;10940"
"2022-07-03T11:30:00;1028;385;113;803;8777;28;865;2585;581;583;2;194;13302;3609;1587;4808;11136"
"2022-07-03T11:45:00;1028;389;116;815;8891;28;842;2466;591;586;0;194;13297;3475;1607;4679;11267"
"2022-07-03T12:00:00;1028;395;118;795;8964;28;830;2403;604;595;0;194;13352;3475;1660;4626;11328"
"2022-07-03T12:15:00;1029;383;131;813;9004;28;829;2401;605;581;0;193;13375;3428;1679;4609;11388"
"2022-07-03T12:30:00;1030;398;133;820;9053;28;828;2348;604;582;0;194;13243;3237;1826;4556;11462"
"2022-07-03T12:45:00;1030;390;132;854;9023;28;828;2262;603;581;0;194;13247;3238;1850;4468;11457"
"2022-07-03T13:00:00;1030;393;144;856;9025;28;828;2221;573;573;0;193;13201;3177;1808;4388;11476"
"2022-07-03T13:15:00;1030;389;148;890;8989;28;828;2148;565;576;0;193;13073;3046;1848;4310;11474"
"2022-07-03T13:30:00;1030;385;138;943;8876;28;828;2098;550;577;0;193;12972;3016;1874;4246;11400"
"2022-07-03T13:45:00;1030;387;133;979;8784;28;827;2108;540;577;0;194;12884;2989;1915;4246;11341"
"2022-07-03T14:00:00;1030;386;145;979;8693;28;827;2147;548;575;3;193;12716;2900;1935;4290;11264"
"2022-07-03T14:15:00;1029;415;150;1012;8553;28;827;2138;537;577;1;193;12648;2933;1909;4272;11188"
"2022-07-03T14:30:00;1030;408;142;1038;8401;28;830;2179;534;580;4;194;12742;3162;1858;4317;11051"
"2022-07-03T14:45:00;1030;393;144;1074;8230;28;828;2217;528;573;4;194;12610;3163;1829;4340;10903"
"2022-07-03T15:00:00;1031;387;151;1150;8025;28;827;2254;519;577;4;197;12488;3162;1848;4374;10776"
"2022-07-03T15:15:00;1031;403;162;1188;7824;28;827;2268;522;574;2;197;12378;3205;1840;4388;10638"
"2022-07-03T15:30:00;1031;389;164;1233;7563;28;828;2348;536;577;4;196;12391;3430;1745;4485;10412"
"2022-07-03T15:45:00;1032;400;172;1286;7299;28;827;2467;533;568;6;197;12356;3599;1635;4592;10223"
"2022-07-03T16:00:00;1033;387;179;1334;6999;28;827;2557;510;595;1;197;12332;3820;1707;4686;9961"
"2022-07-03T16:15:00;1032;368;197;1431;6666;28;826;2751;549;604;0;197;12279;3985;1729;4927;9722"
"2022-07-03T16:30:00;1033;384;216;1529;6311;28;828;2863;618;630;1;196;12391;4335;1663;5135;9502"
"2022-07-03T16:45:00;1031;385;223;1570;5878;28;828;2929;706;667;1;196;12426;4755;1283;5326;9116"
"2022-07-03T17:00:00;1032;378;245;1751;5472;28;826;3033;772;734;2;199;12467;5000;1018;5564;8908"
"2022-07-03T17:15:00;1032;392;269;1698;5034;28;836;3098;900;746;53;199;12443;5442;784;5779;8506"
"2022-07-03T17:30:00;1032;401;282;1696;4590;28;872;3157;1044;750;27;199;12322;5754;531;6022;8056"
"2022-07-03T17:45:00;1032;436;276;1692;4098;28;919;3182;1146;753;114;199;12454;6388;327;6199;7676"
"2022-07-03T18:00:00;1032;374;276;1629;3647;28;957;3198;1240;798;38;199;12472;6920;329;6392;7024"
"2022-07-03T18:15:00;1032;392;282;1661;3187;28;986;3220;1349;799;119;200;12342;7213;163;6554;6701"
"2022-07-03T18:30:00;1033;406;288;1656;2734;28;986;3219;1463;803;207;199;12330;7652;122;6670;6352"
"2022-07-03T18:45:00;1031;434;294;1672;2262;28;987;3222;1533;829;379;199;12389;8161;69;6770;6100"
"2022-07-03T19:00:00;1031;369;321;1683;1846;28;985;3204;1572;875;93;201;12437;8588;213;6837;5371"
"2022-07-03T19:15:00;1033;413;340;1684;1477;28;989;3224;1585;903;111;200;12415;8914;145;6901;5086"
"2022-07-03T19:30:00;1032;396;346;1658;1143;28;989;3226;1609;906;248;199;12383;9237;73;6929;4851"
"2022-07-03T19:45:00;1031;409;337;1718;871;28;988;3232;1618;898;356;201;12380;9454;40;6937;4750"
"2022-07-03T20:00:00;1032;398;314;1835;643;28;988;3229;1629;944;438;201;12474;9684;94;6991;4688"
"2022-07-03T20:15:00;1033;394;295;1764;465;28;989;3240;1639;931;522;201;12348;9824;97;7000;4501"
"2022-07-03T20:30:00;1033;407;246;1747;309;28;989;3237;1644;923;714;200;12297;9996;40;6993;4484"
"2022-07-03T20:45:00;1030;388;257;1742;180;28;989;3239;1646;922;732;201;12244;10065;4;6997;4357"
"2022-07-03T21:00:00;1031;435;236;1762;89;28;990;3246;1652;933;629;201;12157;10070;21;7022;4210"
"2022-07-03T21:15:00;1033;385;234;1775;32;28;990;3242;1663;935;565;201;12018;9977;22;7031;4052"
"2022-07-03T21:30:00;1034;395;254;1799;8;28;990;3237;1694;929;469;201;11969;9909;31;7051;3987"
"2022-07-03T21:45:00;1034;399;272;1851;1;28;991;3240;1698;930;497;201;12044;9920;32;7060;4082"
"2022-07-03T22:00:00;1034;438;274;1900;0;28;991;3237;1721;931;704;201;12158;9984;7;7081;4378"
"2022-07-03T22:15:00;1034;415;270;1999;0;28;992;3221;1736;936;638;200;12155;9887;21;7085;4384"
"2022-07-03T22:30:00;1034;406;271;2195;0;28;992;3235;1712;937;439;199;12036;9571;26;7075;4373"
"2022-07-03T22:45:00;1035;372;287;2267;0;28;992;3237;1728;915;348;200;12011;9457;147;7072;4337"
"2022-07-03T23:00:00;1035;417;320;2309;0;28;993;3241;1735;944;405;200;11717;9088;109;7113;4514"
"2022-07-03T23:15:00;1036;375;329;2365;0;28;993;3241;1750;939;257;201;11607;8913;152;7124;4390"
"2022-07-03T23:30:00;1035;396;336;2384;0;28;992;3229;1748;906;236;201;11556;8836;243;7076;4415"
"2022-07-03T23:45:00;1037;357;332;2330;0;28;992;3223;1677;899;141;201;11401;8739;296;6992;4225"
"2022-07-04T00:00:00;1036;387;334;2298;0;28;993;3239;1668;824;21;203;11144;8511;281;6927;4104"
"2022-07-04T00:15:00;1036;363;324;2294;0;28;993;3243;1659;862;12;203;11079;8461;298;6960;4057"
"2022-07-04T00:30:00;1037;344;326;2224;0;28;994;3229;1661;794;13;203;11030;8481;308;6881;3972"
"2022-07-04T00:45:00;1036;339;370;2047;0;28;992;3235;1659;755;10;203;11043;8627;302;6844;3830"
"2022-07-04T01:00:00;1038;386;433;1918;0;28;995;3242;1634;704;11;203;10768;8416;194;6778;3814"
"2022-07-04T01:15:00;1037;357;431;1944;0;28;995;3228;1613;684;21;203;10554;8178;222;6723;3818"
"2022-07-04T01:30:00;1037;359;429;1910;0;28;996;3242;1567;692;42;203;10619;8280;227;6700;3805"
"2022-07-04T01:45:00;1036;360;470;1829;0;28;996;3246;1521;691;41;204;10582;8282;218;6658;3764"
"2022-07-04T02:00:00;1034;344;449;1820;0;28;997;3242;1468;701;23;204;10462;8193;296;6612;3698"
"2022-07-04T02:15:00;1035;350;467;1822;0;28;997;3240;1427;700;17;204;10416;8127;325;6568;3719"
"2022-07-04T02:30:00;1035;353;526;1598;0;28;997;3249;1418;701;22;203;10535;8410;346;6568;3562"
"2022-07-04T02:45:00;1036;357;535;1520;0;28;997;3258;1435;705;22;203;10391;8337;340;6598;3498"
"2022-07-04T03:00:00;1037;348;489;1522;0;28;998;3255;1474;686;89;203;10425;8415;389;6616;3513"
"2022-07-04T03:15:00;1037;345;434;1504;0;28;997;3259;1500;679;103;203;10501;8563;386;6638;3451"
"2022-07-04T03:30:00;1037;363;404;1514;0;28;997;3258;1531;680;125;203;10499;8581;366;6669;3471"
"2022-07-04T03:45:00;1033;348;392;1478;0;28;998;3259;1571;681;151;203;10465;8594;367;6712;3430"
"2022-07-04T04:00:00;1033;368;403;1457;0;28;998;3255;1591;723;78;202;10491;8632;214;6769;3367"
"2022-07-04T04:15:00;1032;366;383;1452;0;28;998;3254;1625;735;38;203;10498;8663;222;6815;3299"
"2022-07-04T04:30:00;1033;380;398;1485;1;28;998;3257;1642;777;38;203;10650;8766;98;6877;3363"
"2022-07-04T04:45:00;1030;379;410;1511;3;28;998;3254;1653;789;41;203;10697;8774;84;6897;3402"
"2022-07-04T05:00:00;1030;353;436;1466;13;28;998;3255;1669;821;3;201;10963;9048;161;6944;3329"
"2022-07-04T05:15:00;1030;382;443;1418;37;28;999;3253;1676;817;29;201;11206;9308;141;6946;3367"
"2022-07-04T05:30:00;1031;387;426;1328;81;28;999;3253;1688;829;83;200;11397;9563;80;6969;3364"
"2022-07-04T05:45:00;1028;405;410;1249;171;28;998;3246;1687;839;273;201;11733;9904;24;6971;3564"
"2022-07-04T06:00:00;1029;380;452;1164;291;28;999;3241;1684;940;560;200;12517;10611;39;7064;3904"
"2022-07-04T06:15:00;1029;404;429;1170;443;28;999;3234;1689;959;837;200;13030;10988;7;7081;4340"
"2022-07-04T06:30:00;1029;414;440;1122;638;28;999;3240;1689;966;997;200;13442;11242;5;7094;4668"
"2022-07-04T06:45:00;1027;422;453;1003;882;28;999;3246;1682;969;1294;201;13776;11437;2;7097;5109"
"2022-07-04T07:00:00;1029;434;448;906;1191;28;998;3241;1673;1003;1678;200;14005;11459;1;7115;5714"
"2022-07-04T07:15:00;1029;439;467;840;1531;28;998;3244;1675;1000;1825;200;14372;11535;1;7117;6159"
"2022-07-04T07:30:00;1029;432;443;761;1934;28;999;3249;1675;1013;1784;202;14637;11500;1;7138;6411"
"2022-07-04T07:45:00;1030;425;454;741;2360;28;999;3238;1671;1002;1735;202;14873;11318;1;7112;6773"
"2022-07-04T08:00:00;1031;442;454;768;2755;28;997;3230;1675;986;1887;202;15187;11210;1;7090;7365"
"2022-07-04T08:15:00;1031;423;466;823;3181;28;997;3231;1676;993;1666;201;15395;10926;1;7098;7618"
"2022-07-04T08:30:00;1032;418;492;867;3595;28;997;3228;1676;998;1483;202;15577;10623;2;7101;7915"
"2022-07-04T08:45:00;1032;383;495;894;4001;28;996;3230;1673;1001;1172;203;15648;10258;3;7103;8005"
"2022-07-04T09:00:00;1033;418;497;926;4429;28;995;3231;1663;959;1089;202;15738;9887;4;7050;8420"
"2022-07-04T09:15:00;1032;400;534;968;4825;28;995;3230;1661;935;649;202;15785;9458;17;7023;8436"
"2022-07-04T09:30:00;1032;385;581;1008;5228;28;995;3228;1649;935;357;202;15809;8993;42;7009;8619"
"2022-07-04T09:45:00;1031;388;617;1037;5655;28;995;3217;1630;912;270;202;15878;8570;191;6956;9026"
"2022-07-04T10:00:00;1031;406;594;1033;6072;28;995;3180;1619;866;309;204;15984;8285;102;6864;9473"
"2022-07-04T10:15:00;1030;389;599;1022;6410;28;994;3188;1618;861;163;203;16089;8058;159;6864;9641"
"2022-07-04T10:30:00;1031;387;596;1071;6797;28;994;3180;1623;844;66;204;16281;7818;216;6845;9976"
"2022-07-04T10:45:00;1032;381;613;1108;7142;28;994;3182;1624;832;34;203;16453;7590;407;6835;10338"
"2022-07-04T11:00:00;1032;389;658;1203;7342;28;994;3190;1600;771;35;203;16815;7611;622;6758;10687"
"2022-07-04T11:15:00;1033;390;680;1267;7521;28;993;3189;1604;752;40;203;17104;7637;812;6741;10959"
"2022-07-04T11:30:00;1032;417;710;1304;7636;28;992;3191;1603;694;29;204;17333;7683;827;6684;11156"
"2022-07-04T11:45:00;1032;420;823;1335;7686;28;993;3184;1570;682;15;204;17364;7520;883;6633;11339"
"2022-07-04T12:00:00;1032;404;938;1405;7726;28;992;3160;1494;684;0;203;17246;7177;1087;6533;11533"
"2022-07-04T12:15:00;1031;395;974;1473;7847;28;992;3154;1430;680;0;202;17266;6973;1181;6458;11748"
"2022-07-04T12:30:00;1031;404;1024;1535;8012;28;992;3140;1399;677;2;204;17281;6711;1431;6412;12036"
"2022-07-04T12:45:00;1030;406;1058;1568;8135;28;990;3117;1351;676;1;204;17260;6500;1631;6338;12226"
"2022-07-04T13:00:00;1029;422;1098;1570;8154;28;991;2725;1289;643;0;204;16936;6116;1549;5852;12301"
"2022-07-04T13:15:00;1029;411;1109;1631;8175;28;992;3095;1199;637;1;203;17307;6393;1605;6126;12384"
"2022-07-04T13:30:00;1028;401;1193;1579;8171;28;991;2699;1126;637;0;202;16908;5965;1727;5655;12400"
"2022-07-04T13:45:00;1029;406;1256;1567;8110;28;989;2683;1063;640;1;202;16786;5853;1782;5577;12397"
"2022-07-04T14:00:00;1031;417;1264;1744;8001;28;991;3052;1008;647;4;202;16967;5959;1655;5900;12489"
"2022-07-04T14:15:00;1030;441;1179;1753;7851;28;991;3051;947;648;4;204;17046;6264;1556;5841;12286"
"2022-07-04T14:30:00;1029;449;1212;1833;7789;28;991;3018;906;672;4;210;16953;6119;1529;5797;12344"
"2022-07-04T14:45:00;1028;433;1194;1850;7677;28;991;2963;916;674;3;204;16870;6149;1491;5748;12213"
"2022-07-04T15:00:00;1028;419;1222;1822;7509;28;991;2972;922;669;4;203;16802;6249;1469;5757;12032"
"2022-07-04T15:15:00;1028;425;1237;1836;7328;28;991;2984;920;676;1;203;16389;5988;1508;5774;11883"
"2022-07-04T15:30:00;1027;425;1251;1880;7061;28;991;2995;944;665;0;202;16545;6354;1435;5797;11672"
"2022-07-04T15:45:00;1028;433;1251;1941;6811;28;991;3044;978;670;4;202;16590;6589;1276;5885;11496"
"2022-07-04T16:00:00;1028;416;1209;1969;6507;28;991;3124;1080;767;2;202;16589;6904;1225;6164;11159"
"2022-07-04T16:15:00;1030;409;1225;1941;6224;28;992;3159;1258;788;12;201;16489;7099;1166;6398;10869"
"2022-07-04T16:30:00;1031;413;1229;1946;5906;28;992;3158;1422;749;45;202;16253;7173;1041;6523;10598"
"2022-07-04T16:45:00;1028;439;1206;1986;5516;28;991;3151;1564;830;81;202;16288;7581;877;6738;10284"
"2022-07-04T17:00:00;1028;410;1155;1985;5184;28;991;3194;1629;1061;60;203;16125;7802;708;7078;9850"
"2022-07-04T17:15:00;1029;430;1129;2043;4767;28;991;3209;1735;1099;30;205;15952;8013;433;7239;9456"
"2022-07-04T17:30:00;1029;476;1076;2009;4371;28;992;3208;1788;1185;127;205;15661;8206;91;7378;9116"
"2022-07-04T17:45:00;1028;461;1039;1955;3907;28;991;3219;1801;1201;460;205;15602;8702;33;7417;8878"
"2022-07-04T18:00:00;1028;432;949;1970;3452;28;990;3224;1807;1305;187;205;15652;9281;6;7531;8046"
"2022-07-04T18:15:00;1028;474;918;1923;3010;28;991;3230;1803;1377;535;204;15593;9743;3;7605;7916"
"2022-07-04T18:30:00;1028;474;903;1952;2570;28;992;3229;1810;1453;917;205;15466;10040;1;7689;7872"
"2022-07-04T18:45:00;1027;455;924;1980;2177;28;992;3239;1813;1501;1154;204;15490;10408;0;7749;7745"
"2022-07-04T19:00:00;1028;384;1033;1939;1807;28;990;3239;1806;1578;825;205;15442;10664;1;7818;7044"
"2022-07-04T19:15:00;1029;419;1012;1852;1463;28;991;3249;1795;1670;1038;204;15385;11059;1;7909;6841"
"2022-07-04T19:30:00;1028;441;969;1780;1144;28;992;3249;1787;1742;1367;205;15353;11460;2;7975;6757"
"2022-07-04T19:45:00;1029;468;913;1661;871;28;992;3253;1791;1702;1633;205;15118;11674;1;7943;6603"
"2022-07-04T20:00:00;1030;452;976;1549;652;28;992;3257;1812;1735;1455;205;14897;11720;1;8001;6142"
"2022-07-04T20:15:00;1030;491;939;1473;464;28;992;3254;1812;1751;1479;206;14630;11753;1;8015;5904"
"2022-07-04T20:30:00;1029;500;929;1356;312;28;993;3262;1812;1879;1510;206;14561;11965;1;8152;5664"
"2022-07-04T20:45:00;1030;501;907;1305;192;28;994;3257;1828;1951;1542;205;14366;11963;1;8235;5505"
"2022-07-04T21:00:00;1029;496;997;1298;99;28;994;3255;1894;1981;1360;206;14324;11930;1;8330;5307"
"2022-07-04T21:15:00;1031;443;973;1316;36;28;994;3256;1897;1980;1302;205;14113;11788;1;8332;5129"
"2022-07-04T21:30:00;1033;421;954;1286;7;28;994;3264;1899;1980;1188;204;13970;11723;1;8341;4917"
"2022-07-04T21:45:00;1032;412;969;1216;1;28;994;3252;1903;1984;986;205;13844;11658;1;8338;4644"
"2022-07-04T22:00:00;1031;447;975;1164;0;28;994;3259;1905;1990;1242;205;13732;11592;2;8353;4887"
"2022-07-04T22:15:00;1032;453;948;1128;0;28;995;3253;1909;1983;1186;205;13576;11500;2;8345;4775"
"2022-07-04T22:30:00;1031;439;941;1133;0;28;994;3227;1929;1985;1054;205;13330;11256;2;8340;4626"
"2022-07-04T22:45:00;1032;406;912;1152;0;28;994;3193;1937;1995;775;205;13084;11020;3;8324;4305"
"2022-07-04T23:00:00;1033;431;911;1149;0;28;996;3205;1942;1960;989;205;12815;10755;4;8308;4541"
"2022-07-04T23:15:00;1033;428;865;1190;0;28;996;3213;1966;1959;550;206;12624;10569;3;8340;4094"
"2022-07-04T23:30:00;1034;413;870;1170;0;28;995;3204;1981;1957;257;206;12441;10401;7;8343;3772"
"2022-07-04T23:45:00;1034;411;925;1170;0;28;994;3199;1986;1952;76;206;12211;10116;80;8337;3644"
"2022-07-05T00:00:00;1031;428;940;1168;0;28;996;3211;1972;1876;547;205;11914;9806;11;8260;4142"
"2022-07-05T00:15:00;1031;425;926;1198;0;28;996;3203;1980;1900;415;204;11838;9714;6;8283;4023"
"2022-07-05T00:30:00;1032;414;940;1174;0;28;996;3205;1987;1836;293;204;11754;9641;13;8228;3881"
"2022-07-05T00:45:00;1031;416;889;1180;0;28;997;3200;1995;1808;168;203;11575;9506;95;8203;3712"
"2022-07-05T01:00:00;1031;431;834;1196;0;28;997;3192;2005;1816;151;202;11505;9476;136;8212;3671"
"2022-07-05T01:15:00;1031;419;847;1205;0;28;997;3179;2014;1812;59;202;11486;9434;145;8204;3589"
"2022-07-05T01:30:00;1031;414;869;1192;0;28;998;3172;2031;1698;21;202;11435;9374;192;8101;3555"
"2022-07-05T01:45:00;1030;418;868;1181;0;28;999;3207;2040;1607;18;202;11346;9297;224;8055;3543"
"2022-07-05T02:00:00;1031;427;853;1185;0;28;999;3226;2043;1552;37;207;11320;9282;239;8027;3561"
"2022-07-05T02:15:00;1031;428;836;1189;0;28;999;3228;2044;1547;27;207;11289;9265;234;8025;3539"
"2022-07-05T02:30:00;1031;436;825;1152;0;28;999;3232;2044;1527;32;207;11257;9279;250;8009;3504"
"2022-07-05T02:45:00;1031;436;838;1142;0;28;1000;3229;2045;1524;26;207;11298;9319;257;8005;3501"
"2022-07-05T03:00:00;1032;446;830;1145;0;28;1001;3231;2044;1486;70;207;11407;9433;268;7969;3551"
"2022-07-05T03:15:00;1032;443;842;1144;0;28;1000;3231;2045;1480;42;208;11382;9397;312;7964;3531"
"2022-07-05T03:30:00;1032;447;813;1161;0;28;1001;3231;2044;1481;35;207;11417;9443;289;7964;3516"
"2022-07-05T03:45:00;1028;450;741;1186;0;28;1001;3228;2040;1496;35;208;11380;9453;293;7973;3468"
"2022-07-05T04:00:00;1028;453;701;1184;0;28;1001;3227;2040;1458;64;205;11512;9628;450;7931;3458"
"2022-07-05T04:15:00;1029;460;701;1184;0;28;1001;3230;2043;1431;32;206;11551;9666;333;7911;3434"
"2022-07-05T04:30:00;1028;474;762;1144;1;28;1001;3229;2046;1444;77;207;11676;9769;276;7927;3514"
"2022-07-05T04:45:00;1026;463;782;1119;2;28;999;3225;2051;1480;57;206;11656;9754;190;7961;3477"
"2022-07-05T05:00:00;1026;478;758;1116;13;28;1001;3228;2052;1559;59;205;11901;10014;331;8045;3478"
"2022-07-05T05:15:00;1026;453;781;1151;39;28;1001;3225;2054;1580;41;206;11925;9955;190;8066;3519"
"2022-07-05T05:30:00;1026;472;822;1108;77;28;1002;3234;2066;1613;57;207;12171;10164;88;8122;3590"
"2022-07-05T05:45:00;1024;497;824;1076;160;28;1001;3246;2085;1628;236;207;12522;10463;67;8167;3845"
"2022-07-05T06:00:00;1025;491;699;1018;284;28;1001;3256;2096;1656;391;203;13098;11097;4;8212;3936"
"2022-07-05T06:15:00;1025;494;660;1001;455;28;1002;3275;2116;1688;757;203;13561;11446;2;8284;4420"
"2022-07-05T06:30:00;1025;485;716;965;680;28;1003;3275;2130;1729;896;203;13925;11565;1;8340;4795"
"2022-07-05T06:45:00;1023;495;732;935;962;28;1002;3269;2157;1783;983;203;14234;11605;1;8414;5158"
"2022-07-05T07:00:00;1025;514;727;863;1305;28;1001;3244;2180;1802;1322;203;14654;11759;1;8430;5784"
"2022-07-05T07:15:00;1026;517;739;785;1691;28;1002;3245;2177;1806;1303;203;14850;11634;1;8433;6089"
"2022-07-05T07:30:00;1027;515;748;712;2118;28;1002;3229;2179;1809;1355;210;15139;11562;1;8429;6503"
"2022-07-05T07:45:00;1027;512;754;640;2601;28;1002;3165;2204;1804;1192;234;15384;11389;1;8409;6754"
"2022-07-05T08:00:00;1028;507;766;640;3112;28;1001;3075;2215;1791;1375;250;15598;11079;1;8332;7456"
"2022-07-05T08:15:00;1029;460;754;684;3628;28;1000;3075;2215;1775;1073;262;15778;10713;1;8327;7656"
"2022-07-05T08:30:00;1029;462;757;740;4127;28;999;3075;2231;1767;701;262;15917;10293;2;8334;7844"
"2022-07-05T08:45:00;1032;462;768;786;4619;28;999;3054;2229;1643;344;262;16096;9924;4;8187;8039"
"2022-07-05T09:00:00;1036;507;756;852;5072;28;1000;3040;2172;1475;594;259;16268;9587;3;7946;8845"
"2022-07-05T09:15:00;1036;466;791;943;5531;28;998;3015;2171;1309;420;258;16030;8766;60;7751;9215"
"2022-07-05T09:30:00;1034;487;777;996;5951;28;999;3015;2166;1233;175;259;16172;8449;264;7672;9448"
"2022-07-05T09:45:00;1034;462;792;1133;6383;28;998;3010;2164;1137;96;257;16277;7969;366;7566;9928"
"2022-07-05T10:00:00;1035;493;824;1194;6728;28;999;3008;2112;997;239;241;16374;7628;277;7357;10541"
"2022-07-05T10:15:00;1035;465;758;1192;7017;28;998;3005;2064;957;60;238;16475;7507;372;7262;10555"
"2022-07-05T10:30:00;1035;475;694;1226;7219;28;997;3006;2031;894;73;238;16811;7672;502;7166;10750"
"2022-07-05T10:45:00;1034;474;788;1290;7413;28;996;3007;1991;895;53;237;17031;7540;588;7126;11080"
"2022-07-05T11:00:00;1035;522;859;1261;7520;28;995;3006;1968;886;81;238;17323;7683;564;7093;11306"
"2022-07-05T11:15:00;1034;483;837;1387;7594;28;995;2712;1962;888;115;239;17361;7543;674;6796;11478"
"2022-07-05T11:30:00;1034;484;785;1460;7589;28;994;2714;1998;872;100;247;17432;7600;791;6825;11480"
"2022-07-05T11:45:00;1036;508;775;1503;7670;28;994;2715;2001;861;118;242;17476;7528;825;6813;11638"
"2022-07-05T12:00:00;1036;539;804;1600;7689;28;994;2994;2022;828;45;237;17694;7602;864;7075;11741"
"2022-07-05T12:15:00;1036;473;734;1603;7723;28;994;2993;2007;792;14;238;17614;7555;853;7024;11611"
"2022-07-05T12:30:00;1036;457;749;1675;7743;28;995;3006;1986;762;6;238;17538;7371;940;6987;11694"
"2022-07-05T12:45:00;1037;463;832;1787;7719;28;993;2996;1976;730;2;239;17527;7190;1166;6934;11868"
"2022-07-05T13:00:00;1038;469;889;1783;7706;28;995;3005;1943;739;0;240;17580;7203;1284;6922;11913"
"2022-07-05T13:15:00;1038;453;855;1843;7713;28;994;3008;1961;737;0;240;17467;7056;1406;6940;11930"
"2022-07-05T13:30:00;1038;458;846;1968;7714;28;994;2985;1843;748;0;240;17378;6850;1481;6810;12052"
"2022-07-05T13:45:00;1039;488;862;1902;7691;28;993;2985;1736;753;1;239;17236;6781;1536;6706;12011"
"2022-07-05T14:00:00;1039;447;898;1806;7717;28;994;2969;1572;720;1;240;17080;6660;1482;6495;11936"
"2022-07-05T14:15:00;1039;444;909;1880;7665;28;995;2981;1474;725;0;240;17125;6671;1471;6415;11965"
"2022-07-05T14:30:00;1039;446;897;1960;7574;28;971;2984;1419;722;0;241;16905;6476;1464;6337;11944"
"2022-07-05T14:45:00;1039;445;853;2036;7442;28;945;2995;1448;726;0;241;16778;6447;1438;6355;11843"
"2022-07-05T15:00:00;1039;450;857;2062;7267;28;931;2991;1486;727;12;240;16743;6557;1442;6375;11715"
"2022-07-05T15:15:00;1038;445;918;2072;7051;28;926;3001;1575;723;15;234;17062;7022;1455;6459;11567"
"2022-07-05T15:30:00;1038;471;985;2153;6861;28;923;3004;1672;719;13;234;16834;6836;1545;6552;11549"
"2022-07-05T15:45:00;1036;450;971;2154;6628;28;931;2998;1797;717;1;232;16946;7194;1486;6675;11268"
"2022-07-05T16:00:00;1036;471;954;2118;6386;28;935;3019;1894;731;3;237;16831;7373;1470;6816;10996"
"2022-07-05T16:15:00;1035;470;950;2160;6137;28;936;3008;1989;731;5;242;16729;7483;1427;6906;10785"
"2022-07-05T16:30:00;1035;504;944;2144;5788;28;937;3022;2034;744;23;245;15990;7115;1285;6982;10466"
"2022-07-05T16:45:00;1033;463;895;2163;5424;28;940;3012;2086;768;28;238;15970;7489;947;7044;10034"
"2022-07-05T17:00:00;1034;439;867;2225;5091;28;963;3017;2144;875;18;239;16114;7931;777;7238;9702"
"2022-07-05T17:15:00;1035;444;816;2271;4701;28;984;3014;2207;901;18;239;16108;8320;438;7345;9313"
